Datum;Fahrplan Resopt;Strompreis ;BHKW1 Thermische Leistung ;BHKW1 Thermische Leistung ResOpt;BHKW1 Erdgas ;Lastgang;Stromeinspeisung;Wärmelast Ist;Wärmelastgang Ist
2025/10/15 23:45;0;76.074;0;0;0;0.036;0;0.036;0
2025/10/16 00:00;0;76.074;0;0;0;0.027;0;0.027;0
2025/10/16 00:15;0;79.461;0;0;0;0.024;0;0.03;0
2025/10/16 00:30;0;79.461;0;0;0;0.023;0;0.027;0
2025/10/16 00:45;0;79.461;0;0;0;0.026;0;0.026;0
2025/10/16 01:00;0;79.461;0;0;0;0.025;0;0.025;0
2025/10/16 01:15;0;75.523;0;0;0;0.023;0;0.026;0
2025/10/16 01:30;0;75.523;0;0;0;0.023;0;0.026;0
2025/10/16 01:45;0;75.523;0;0;0;0.024;0;0.025;0
2025/10/16 02:00;0;75.523;0;0;0;0.024;0;0.027;0
2025/10/16 02:15;0;75.122;0;0;0;0.025;0;0.026;0
2025/10/16 02:30;0;75.122;0;0;0;0.026;0;0.027;0
2025/10/16 02:45;0;75.122;0;0;0;0.026;0;0.026;0
2025/10/16 03:00;0;75.122;0;0;0;0.026;0;0.025;0
2025/10/16 03:15;0;74.497;0;0;0;0.025;0;0.025;0
2025/10/16 03:30;0;74.497;0;0;0;0.025;0;0.025;0
2025/10/16 03:45;0;74.497;0;0;0;0.025;0;0.024;0
2025/10/16 04:00;0;74.497;0;0;0;0.025;0;0.024;0
2025/10/16 04:15;0;74.684;0;0;0;0.025;0;0.025;0
2025/10/16 04:30;0;74.684;0;0;0;0.025;0;0.023;0
2025/10/16 04:45;0;74.684;0;0;0;0.025;0;0.025;0
2025/10/16 05:00;0;74.684;0;0;0;0.026;0;0.027;0
2025/10/16 05:15;0;82.036;0;0;0;0.026;0;0.026;0
2025/10/16 05:30;0;82.036;0;0;0;0.026;0;0.025;0
2025/10/16 05:45;0;82.036;0;0;0;0.028;0;0.028;0
2025/10/16 06:00;0;82.036;0;0;0;0.027;0;0.028;0
2025/10/16 06:15;0;100.735;0;0;0;0.035;0;0.035;0
2025/10/16 06:30;0;100.735;0;0;0;0.052;0;0.054;0
2025/10/16 06:45;0;100.735;0;0;0;0.047;0;0.055;0
2025/10/16 07:00;0;100.735;0;0;0;0.046;0;0.044;0
2025/10/16 07:15;-0.126;124.977;0.194;0.14;0.422;0.042;0.084;0.042;0.213
2025/10/16 07:30;-0.126;124.977;0.194;0.14;0.422;0.052;0.123;0.05;0.228
2025/10/16 07:45;-0.126;124.977;0.194;0.14;0.422;0.04;0.123;0.042;0.222
2025/10/16 08:00;-0.126;124.977;0.194;0.14;0.422;0.041;0.123;0.041;0.222
2025/10/16 08:15;-0.126;114.734;0.194;0.14;0.422;0.039;0.122;0.042;0.22
2025/10/16 08:30;-0.126;114.734;0.194;0.14;0.422;0.046;0.123;0.042;0.222
2025/10/16 08:45;-0.126;114.734;0.194;0.14;0.422;0.04;0.122;0.043;0.224
2025/10/16 09:00;-0.126;114.734;0.194;0.14;0.422;0.036;0.122;0.049;0.223
2025/10/16 09:15;0;92.256;0;0;0;0.035;0.013;0.039;0
2025/10/16 09:30;0;92.256;0;0;0;0.045;0;0.051;0
2025/10/16 09:45;0;92.256;0;0;0;0.035;0;0.039;0
2025/10/16 10:00;0;92.256;0;0;0;0.031;0;0.033;0
2025/10/16 10:15;0;-6.199;0;0;0;0.034;0;0.031;0
2025/10/16 10:30;0;-6.199;0;0;0;0.032;0;0.034;0
2025/10/16 10:45;0;-6.199;0;0;0;0.033;0;0.036;0
2025/10/16 11:00;0;-6.199;0;0;0;0.029;0;0.032;0
2025/10/16 11:15;0;-31.377;0;0;0;0.03;0;0.035;0
2025/10/16 11:30;0;-31.377;0;0;0;0.028;0;0.031;0
2025/10/16 11:45;0;-31.377;0;0;0;0.029;0;0.027;0
2025/10/16 12:00;0;-31.377;0;0;0;0.024;0;0.023;0
2025/10/16 12:15;0;-61.542;0;0;0;0.027;0;0.031;0
2025/10/16 12:30;0;-61.542;0;0;0;0.025;0;0.026;0
2025/10/16 12:45;0;-61.542;0;0;0;0.023;0;0.023;0
2025/10/16 13:00;0;-61.542;0;0;0;0.026;0;0.025;0
2025/10/16 13:15;0;-59.349;0;0;0;0.026;0;0.027;0
2025/10/16 13:30;0;-59.349;0;0;0;0.024;0;0.026;0
2025/10/16 13:45;0;-59.349;0;0;0;0.024;0;0.027;0
2025/10/16 14:00;0;-59.349;0;0;0;0.026;0;0.028;0
2025/10/16 14:15;0;-57.337;0;0;0;0.021;0;0.025;0
2025/10/16 14:30;0;-57.337;0;0;0;0.021;0;0.023;0
2025/10/16 14:45;0;-57.337;0;0;0;0.022;0;0.021;0
2025/10/16 15:00;0;-57.337;0;0;0;0.022;0;0.024;0
2025/10/16 15:15;0;-41.529;0;0;0;0.022;0;0.023;0
2025/10/16 15:30;0;-41.529;0;0;0;0.024;0;0.022;0
2025/10/16 15:45;0;-41.529;0;0;0;0.023;0;0.022;0
2025/10/16 16:00;0;-41.529;0;0;0;0.021;0;0.022;0
2025/10/16 16:15;0;-17.067;0;0;0;0.026;0;0.028;0
2025/10/16 16:30;0;-17.067;0;0;0;0.021;0;0.029;0
2025/10/16 16:45;0;-17.067;0;0;0;0.026;0;0.027;0
2025/10/16 17:00;0;-17.067;0;0;0;0.026;0;0.034;0
2025/10/16 17:15;0;20.692;0;0;0;0.029;0;0.031;0
2025/10/16 17:30;0;20.692;0;0;0;0.022;0;0.021;0
2025/10/16 17:45;0;20.692;0;0;0;0.026;0;0.031;0
2025/10/16 18:00;0;20.692;0;0;0;0.026;0;0.028;0
2025/10/16 18:15;0;62.333;0;0;0;0.029;0;0.029;0
2025/10/16 18:30;0;62.333;0;0;0;0.028;0;0.031;0
2025/10/16 18:45;0;62.333;0;0;0;0.034;0;0.035;0
2025/10/16 19:00;0;62.333;0;0;0;0.033;0;0.035;0
2025/10/16 19:15;0;81.605;0;0;0;0.036;0;0.034;0
2025/10/16 19:30;0;81.605;0;0;0;0.034;0;0.031;0
2025/10/16 19:45;0;81.605;0;0;0;0.032;0;0.033;0
2025/10/16 20:00;0;81.605;0;0;0;0.03;0;0.03;0
2025/10/16 20:15;-0.126;92.725;0.194;0.14;0.422;0.039;0.084;0.043;0.229
2025/10/16 20:30;-0.126;92.725;0.194;0.14;0.422;0.03;0.123;0.035;0.217
2025/10/16 20:45;-0.126;92.725;0.194;0.14;0.422;0.038;0.122;0.041;0.222
2025/10/16 21:00;-0.126;92.725;0.194;0.14;0.422;0.035;0.123;0.034;0.191
2025/10/16 21:15;0;84.512;0;0;0;0.031;0.013;0.032;0
2025/10/16 21:30;0;84.512;0;0;0;0.031;0;0.03;0
2025/10/16 21:45;0;84.512;0;0;0;0.027;0;0.029;0
2025/10/16 22:00;0;84.512;0;0;0;0.033;0;0.031;0
2025/10/16 22:15;0;84.518;0;0;0;0.033;0;0.034;0
2025/10/16 22:30;0;84.518;0;0;0;0.032;0;0.032;0
2025/10/16 22:45;0;84.518;0;0;0;0.031;0;0.03;0
2025/10/16 23:00;0;84.518;0;0;0;0.03;0;0.032;0
2025/10/16 23:15;0;63.557;0;0;0;0.03;0;0.032;0
2025/10/16 23:30;0;63.557;0;0;0;0.03;0;0.031;0
2025/10/16 23:45;0;63.557;0;0;0;0.026;0;0.027;0
2025/10/17 00:00;0;63.557;0;0;0;0.026;0;0.026;0
2025/10/17 00:15;0;81.275;0;0;0;0.034;0;0.034;0
2025/10/17 00:30;0;81.275;0;0;0;0.03;0;0.03;0
2025/10/17 00:45;0;81.275;0;0;0;0.027;0;0.027;0
2025/10/17 01:00;0;81.275;0;0;0;0.027;0;0.027;0
2025/10/17 01:15;0;77.247;0;0;0;0.025;0;0.025;0
2025/10/17 01:30;0;77.247;0;0;0;0.024;0;0.024;0
2025/10/17 01:45;0;77.247;0;0;0;0.023;0;0.023;0
2025/10/17 02:00;0;77.247;0;0;0;0.023;0;0.023;0
2025/10/17 02:15;0;76.837;0;0;0;0.024;0;0.024;0
2025/10/17 02:30;0;76.837;0;0;0;0.027;0;0.027;0
2025/10/17 02:45;0;76.837;0;0;0;0.027;0;0.027;0
2025/10/17 03:00;0;76.837;0;0;0;0.026;0;0.026;0
2025/10/17 03:15;0;76.197;0;0;0;0.026;0;0.026;0
2025/10/17 03:30;0;76.197;0;0;0;0.026;0;0.026;0
2025/10/17 03:45;0;76.197;0;0;0;0.025;0;0.025;0
2025/10/17 04:00;0;76.197;0;0;0;0.026;0;0.026;0
2025/10/17 04:15;0;76.388;0;0;0;0.027;0;0.027;0
2025/10/17 04:30;0;76.388;0;0;0;0.026;0;0.026;0
2025/10/17 04:45;0;76.388;0;0;0;0.024;0;0.024;0
2025/10/17 05:00;0;76.388;0;0;0;0.026;0;0.026;0
2025/10/17 05:15;0;83.909;0;0;0;0.026;0;0.027;0
2025/10/17 05:30;0;83.909;0;0;0;0.025;0;0.028;0
2025/10/17 05:45;0;83.909;0;0;0;0.028;0;0.028;0
2025/10/17 06:00;0;83.909;0;0;0;0.028;0;0.028;0
2025/10/17 06:15;-0.126;103.035;0.194;0.14;0.422;0.035;0.085;0.037;0.207
2025/10/17 06:30;-0.126;103.035;0.194;0.14;0.422;0.054;0.123;0.052;0.208
2025/10/17 06:45;-0.126;103.035;0.194;0.14;0.422;0.055;0.123;0.059;0.218
2025/10/17 07:00;-0.126;103.035;0.194;0.14;0.422;0.044;0.123;0.046;0.221
2025/10/17 07:15;-0.126;127.829;0.194;0.14;0.422;0.042;0.123;0.042;0.226
2025/10/17 07:30;-0.126;127.829;0.194;0.14;0.422;0.05;0.122;0.054;0.228
2025/10/17 07:45;-0.126;127.829;0.194;0.14;0.422;0.042;0.122;0.045;0.224
2025/10/17 08:00;-0.126;127.829;0.194;0.14;0.422;0.041;0.122;0.046;0.23
2025/10/17 08:15;-0.126;115.56;0.194;0.14;0.422;0.042;0.123;0.044;0.209
2025/10/17 08:30;-0.126;115.56;0.194;0.14;0.422;0.042;0.091;0.04;0.087
2025/10/17 08:45;-0.126;115.56;0.194;0.14;0.422;0.043;0;0.052;0
2025/10/17 09:00;-0.126;115.56;0.194;0.14;0.422;0.049;0;0.055;0
2025/10/17 09:15;0;92.92;0;0;0;0.039;0;0.043;0
2025/10/17 09:30;0;92.92;0;0;0;0.051;0;0.05;0
2025/10/17 09:45;0;92.92;0;0;0;0.039;0;0.039;0
2025/10/17 10:00;0;92.92;0;0;0;0.033;0;0.035;0
2025/10/17 10:15;0;52.949;0;0;0;0.031;0;0.035;0
2025/10/17 10:30;0;52.949;0;0;0;0.034;0;0.033;0
2025/10/17 10:45;0;52.949;0;0;0;0.036;0;0.036;0
2025/10/17 11:00;0;52.949;0;0;0;0.032;0;0.034;0
2025/10/17 11:15;0;42.26;0;0;0;0.035;0;0.032;0
2025/10/17 11:30;0;42.26;0;0;0;0.031;0;0.035;0
2025/10/17 11:45;0;42.26;0;0;0;0.027;0;0.029;0
2025/10/17 12:00;0;42.26;0;0;0;0.023;0;0.028;0
2025/10/17 12:15;0;34.96;0;0;0;0.031;0;0.034;0
2025/10/17 12:30;0;34.96;0;0;0;0.026;0;0.027;0
2025/10/17 12:45;0;34.96;0;0;0;0.023;0;0.024;0
2025/10/17 13:00;0;34.96;0;0;0;0.025;0;0.026;0
2025/10/17 13:15;0;36.041;0;0;0;0.027;0;0.028;0
2025/10/17 13:30;0;36.041;0;0;0;0.026;0;0.028;0
2025/10/17 13:45;0;36.041;0;0;0;0.027;0;0.029;0
2025/10/17 14:00;0;36.041;0;0;0;0.028;0;0.029;0
2025/10/17 14:15;0;33.222;0;0;0;0.025;0;0.029;0
2025/10/17 14:30;0;33.222;0;0;0;0.023;0;0.025;0
2025/10/17 14:45;0;33.222;0;0;0;0.021;0;0.024;0
2025/10/17 15:00;0;33.222;0;0;0;0.024;0;0.026;0
2025/10/17 15:15;0;46.562;0;0;0;0.023;0;0.024;0
2025/10/17 15:30;0;46.562;0;0;0;0.022;0;0.025;0
2025/10/17 15:45;0;46.562;0;0;0;0.022;0;0.023;0
2025/10/17 16:00;0;46.562;0;0;0;0.022;0;0.024;0
2025/10/17 16:15;0;59.55;0;0;0;0.028;0;0.028;0
2025/10/17 16:30;0;59.55;0;0;0;0.029;0;0.028;0
2025/10/17 16:45;0;59.55;0;0;0;0.027;0;0.027;0
2025/10/17 17:00;0;59.55;0;0;0;0.034;0;0.031;0
2025/10/17 17:15;0;70.912;0;0;0;0.031;0;0.036;0
2025/10/17 17:30;0;70.912;0;0;0;0.021;0;0.022;0
2025/10/17 17:45;0;70.912;0;0;0;0.031;0;0.036;0
2025/10/17 18:00;0;70.912;0;0;0;0.028;0;0.031;0
2025/10/17 18:15;0;106.623;0;0;0;0.029;0;0.034;0
2025/10/17 18:30;0;106.623;0;0;0;0.031;0;0.033;0
2025/10/17 18:45;0;106.623;0;0;0;0.035;0;0.034;0
2025/10/17 19:00;0;106.623;0;0;0;0.035;0;0.035;0
2025/10/17 19:15;-0.126;134.586;0.194;0.14;0.422;0.034;0.086;0.04;0.208
2025/10/17 19:30;-0.126;134.586;0.194;0.14;0.422;0.031;0.122;0.034;0.224
2025/10/17 19:45;-0.126;134.586;0.194;0.14;0.422;0.033;0.122;0.035;0.22
2025/10/17 20:00;-0.126;134.586;0.194;0.14;0.422;0.03;0.122;0.035;0.218
2025/10/17 20:15;-0.126;134.611;0.194;0.14;0.422;0.043;0.122;0.041;0.22
2025/10/17 20:30;-0.126;134.611;0.194;0.14;0.422;0.035;0.122;0.041;0.218
2025/10/17 20:45;-0.126;134.611;0.194;0.14;0.422;0.041;0.122;0.038;0.219
2025/10/17 21:00;-0.126;134.611;0.194;0.14;0.422;0.034;0.122;0.035;0.219
2025/10/17 21:15;-0.126;117.9;0.194;0.14;0.422;0.032;0.111;0.03;0.1
2025/10/17 21:30;-0.126;117.9;0.194;0.14;0.422;0.03;0;0.032;0
2025/10/17 21:45;-0.126;117.9;0.194;0.14;0.422;0.029;0;0.031;0
2025/10/17 22:00;-0.126;117.9;0.194;0.14;0.422;0.031;0;0.035;0
2025/10/17 22:15;0;95.659;0;0;0;0.034;0;0.037;0
2025/10/17 22:30;0;95.659;0;0;0;0.032;0;0.034;0
2025/10/17 22:45;0;95.659;0;0;0;0.03;0;0.031;0
2025/10/17 23:00;0;95.659;0;0;0;0.032;0;0.034;0
2025/10/17 23:15;0;80.758;0;0;0;0.032;0;0.03;0
2025/10/17 23:30;0;80.758;0;0;0;0.031;0;0.03;0
2025/10/17 23:45;0;80.758;0;0;0;0.027;0;0.028;0
2025/10/18 00:00;0;80.758;0;0;0;0.026;0;0.026;0
2025/10/18 00:15;0;94.034;0;0;0;0.034;0;0.036;0
2025/10/18 00:30;0;94.034;0;0;0;0.031;0;0.031;0
2025/10/18 00:45;0;94.034;0;0;0;0.028;0;0.027;0
2025/10/18 01:00;0;94.034;0;0;0;0.028;0;0.027;0
2025/10/18 01:15;0;89.374;0;0;0;0.029;0;0.029;0
2025/10/18 01:30;0;89.374;0;0;0;0.028;0;0.03;0
2025/10/18 01:45;0;89.374;0;0;0;0.028;0;0.028;0
2025/10/18 02:00;0;89.374;0;0;0;0.029;0;0.031;0
2025/10/18 02:15;0;88.899;0;0;0;0.027;0;0.027;0
2025/10/18 02:30;0;88.899;0;0;0;0.027;0;0.027;0
2025/10/18 02:45;0;88.899;0;0;0;0.027;0;0.027;0
2025/10/18 03:00;0;88.899;0;0;0;0.026;0;0.026;0
2025/10/18 03:15;0;88.16;0;0;0;0.028;0;0.026;0
2025/10/18 03:30;0;88.16;0;0;0;0.027;0;0.026;0
2025/10/18 03:45;0;88.16;0;0;0;0.027;0;0.025;0
2025/10/18 04:00;0;88.16;0;0;0;0.027;0;0.026;0
2025/10/18 04:15;0;88.38;0;0;0;0.027;0;0.027;0
2025/10/18 04:30;0;88.38;0;0;0;0.027;0;0.026;0
2025/10/18 04:45;0;88.38;0;0;0;0.026;0;0.026;0
2025/10/18 05:00;0;88.38;0;0;0;0.026;0;0.026;0
2025/10/18 05:15;0;97.081;0;0;0;0.028;0;0.026;0
2025/10/18 05:30;0;97.081;0;0;0;0.028;0;0.028;0
2025/10/18 05:45;0;97.081;0;0;0;0.028;0;0.028;0
2025/10/18 06:00;0;97.081;0;0;0;0.028;0;0.028;0
2025/10/18 06:15;0;119.21;0;0;0;0.037;0;0.038;0
2025/10/18 06:30;0;119.21;0;0;0;0.05;0;0.055;0
2025/10/18 06:45;0;119.21;0;0;0;0.053;0;0.047;0
2025/10/18 07:00;0;119.21;0;0;0;0.053;0;0.046;0
2025/10/18 07:15;-0.126;147.897;0.194;0.14;0.422;0.045;0.087;0.042;0.218
2025/10/18 07:30;-0.126;147.897;0.194;0.14;0.422;0.053;0.122;0.047;0.223
2025/10/18 07:45;-0.126;147.897;0.194;0.14;0.422;0.044;0.122;0.039;0.223
2025/10/18 08:00;-0.126;147.897;0.194;0.14;0.422;0.043;0.122;0.035;0.222
2025/10/18 08:15;-0.126;139.279;0.194;0.14;0.422;0.043;0.122;0.039;0.222
2025/10/18 08:30;-0.126;139.279;0.194;0.14;0.422;0.043;0.122;0.046;0.224
2025/10/18 08:45;-0.126;139.279;0.194;0.14;0.422;0.052;0.122;0.052;0.215
2025/10/18 09:00;-0.126;139.279;0.194;0.14;0.422;0.06;0.122;0.065;0.226
2025/10/18 09:15;0;111.992;0;0;0;0.048;0.013;0.043;0
2025/10/18 09:30;0;111.992;0;0;0;0.047;0;0.045;0
2025/10/18 09:45;0;111.992;0;0;0;0.037;0;0.035;0
2025/10/18 10:00;0;111.992;0;0;0;0.033;0;0.031;0
2025/10/18 10:15;0;70.798;0;0;0;0.032;0;0.027;0
2025/10/18 10:30;0;70.798;0;0;0;0.028;0;0.024;0
2025/10/18 10:45;0;70.798;0;0;0;0.034;0;0.033;0
2025/10/18 11:00;0;70.798;0;0;0;0.031;0;0.029;0
2025/10/18 11:15;0;55.83;0;0;0;0.031;0;0.03;0
2025/10/18 11:30;0;55.83;0;0;0;0.033;0;0.028;0
2025/10/18 11:45;0;55.83;0;0;0;0.033;0;0.025;0
2025/10/18 12:00;0;55.83;0;0;0;0.029;0;0.019;0
2025/10/18 12:15;0;35.167;0;0;0;0.035;0;0.034;0
2025/10/18 12:30;0;35.167;0;0;0;0.029;0;0.025;0
2025/10/18 12:45;0;35.167;0;0;0;0.029;0;0.023;0
2025/10/18 13:00;0;35.167;0;0;0;0.027;0;0.025;0
2025/10/18 13:15;0;30.631;0;0;0;0.028;0;0.028;0
2025/10/18 13:30;0;30.631;0;0;0;0.028;0;0.028;0
2025/10/18 13:45;0;30.631;0;0;0;0.03;0;0.031;0
2025/10/18 14:00;0;30.631;0;0;0;0.03;0;0.031;0
2025/10/18 14:15;0;25.693;0;0;0;0.03;0;0.029;0
2025/10/18 14:30;0;25.693;0;0;0;0.028;0;0.025;0
2025/10/18 14:45;0;25.693;0;0;0;0.023;0;0.017;0
2025/10/18 15:00;0;25.693;0;0;0;0.032;0;0.026;0
2025/10/18 15:15;0;34.499;0;0;0;0.028;0;0.024;0
2025/10/18 15:30;0;34.499;0;0;0;0.026;0;0.025;0
2025/10/18 15:45;0;34.499;0;0;0;0.027;0;0.023;0
2025/10/18 16:00;0;34.499;0;0;0;0.026;0;0.024;0
2025/10/18 16:15;0;54.692;0;0;0;0.031;0;0.034;0
2025/10/18 16:30;0;54.692;0;0;0;0.033;0;0.037;0
2025/10/18 16:45;0;54.692;0;0;0;0.03;0;0.027;0
2025/10/18 17:00;0;54.692;0;0;0;0.036;0;0.042;0
2025/10/18 17:15;0;73.303;0;0;0;0.038;0;0.039;0
2025/10/18 17:30;0;73.303;0;0;0;0.028;0;0.022;0
2025/10/18 17:45;0;73.303;0;0;0;0.036;0;0.037;0
2025/10/18 18:00;0;73.303;0;0;0;0.033;0;0.031;0
2025/10/18 18:15;0;114.558;0;0;0;0.034;0;0.034;0
2025/10/18 18:30;0;114.558;0;0;0;0.034;0;0.034;0
2025/10/18 18:45;0;114.558;0;0;0;0.034;0;0.034;0
2025/10/18 19:00;0;114.558;0;0;0;0.036;0;0.037;0
2025/10/18 19:15;-0.126;155.86;0.194;0.14;0.422;0.049;0.086;0.04;0.217
2025/10/18 19:30;-0.126;155.86;0.194;0.14;0.422;0.048;0.121;0.034;0.213
2025/10/18 19:45;-0.126;155.86;0.194;0.14;0.422;0.043;0.121;0.035;0.218
2025/10/18 20:00;-0.126;155.86;0.194;0.14;0.422;0.042;0.121;0.035;0.219
2025/10/18 20:15;-0.126;155.342;0.194;0.14;0.422;0.04;0.121;0.039;0.221
2025/10/18 20:30;-0.126;155.342;0.194;0.14;0.422;0.035;0.121;0.029;0.219
2025/10/18 20:45;-0.126;155.342;0.194;0.14;0.422;0.035;0.121;0.038;0.225
2025/10/18 21:00;-0.126;155.342;0.194;0.14;0.422;0.038;0.121;0.035;0.216
2025/10/18 21:15;-0.126;128.44;0.194;0.14;0.422;0.029;0.119;0.033;0.203
2025/10/18 21:30;-0.126;128.44;0.194;0.14;0.422;0.036;0.005;0.032;0
2025/10/18 21:45;-0.126;128.44;0.194;0.14;0.422;0.035;0;0.031;0
2025/10/18 22:00;-0.126;128.44;0.194;0.14;0.422;0.042;0;0.035;0
2025/10/18 22:15;0;104.41;0;0;0;0.042;0;0.037;0
2025/10/18 22:30;0;104.41;0;0;0;0.038;0;0.03;0
2025/10/18 22:45;0;104.41;0;0;0;0.033;0;0.031;0
2025/10/18 23:00;0;104.41;0;0;0;0.037;0;0.034;0
2025/10/18 23:15;0;95.67;0;0;0;0.032;0;0.033;0
2025/10/18 23:30;0;95.67;0;0;0;0.031;0;0.032;0
2025/10/18 23:45;0;95.67;0;0;0;0.029;0;0.026;0
2025/10/19 00:00;0;95.67;0;0;0;0.028;0;0.026;0
2025/10/19 00:15;0;97.302;0;0;0;0.025;0;0.021;0
2025/10/19 00:30;0;97.302;0;0;0;0.025;0;0.021;0
2025/10/19 00:45;0;97.302;0;0;0;0.023;0;0.022;0
2025/10/19 01:00;0;97.302;0;0;0;0.023;0;0.02;0
2025/10/19 01:15;0;92.481;0;0;0;0.023;0;0.024;0
2025/10/19 01:30;0;92.481;0;0;0;0.025;0;0.021;0
2025/10/19 01:45;0;92.481;0;0;0;0.026;0;0.02;0
2025/10/19 02:00;0;92.481;0;0;0;0.023;0;0.02;0
2025/10/19 02:15;0;91.989;0;0;0;0.022;0;0.019;0
2025/10/19 02:30;0;91.989;0;0;0;0.024;0;0.019;0
2025/10/19 02:45;0;91.989;0;0;0;0.022;0;0.02;0
2025/10/19 03:00;0;91.989;0;0;0;0.024;0;0.02;0
2025/10/19 03:15;0;91.224;0;0;0;0.023;0;0.02;0
2025/10/19 03:30;0;91.224;0;0;0;0.023;0;0.02;0
2025/10/19 03:45;0;91.224;0;0;0;0.024;0;0.02;0
2025/10/19 04:00;0;91.224;0;0;0;0.024;0;0.022;0
2025/10/19 04:15;0;91.452;0;0;0;0.023;0;0.023;0
2025/10/19 04:30;0;91.452;0;0;0;0.023;0;0.023;0
2025/10/19 04:45;0;91.452;0;0;0;0.023;0;0.026;0
2025/10/19 05:00;0;91.452;0;0;0;0.023;0;0.023;0
2025/10/19 05:15;0;100.456;0;0;0;0.024;0;0.023;0
2025/10/19 05:30;0;100.456;0;0;0;0.028;0;0.024;0
2025/10/19 05:45;0;100.456;0;0;0;0.028;0;0.028;0
2025/10/19 06:00;0;100.456;0;0;0;0.025;0;0.027;0
2025/10/19 06:15;0;123.353;0;0;0;0.027;0;0.03;0
2025/10/19 06:30;0;123.353;0;0;0;0.033;0;0.037;0
2025/10/19 06:45;0;123.353;0;0;0;0.032;0;0.03;0
2025/10/19 07:00;0;123.353;0;0;0;0.027;0;0.037;0
2025/10/19 07:15;-0.126;153.037;0.194;0.14;0.422;0.034;0.088;0.041;0.217
2025/10/19 07:30;-0.126;153.037;0.194;0.14;0.422;0.038;0.123;0.038;0.222
2025/10/19 07:45;-0.126;153.037;0.194;0.14;0.422;0.033;0.122;0.034;0.221
2025/10/19 08:00;-0.126;153.037;0.194;0.14;0.422;0.036;0.121;0.047;0.229
2025/10/19 08:15;-0.126;144.898;0.194;0.14;0.422;0.041;0.121;0.063;0.227
2025/10/19 08:30;-0.126;144.898;0.194;0.14;0.422;0.054;0.121;0.049;0.232
2025/10/19 08:45;-0.126;144.898;0.194;0.14;0.422;0.056;0.121;0.044;0.22
2025/10/19 09:00;-0.126;144.898;0.194;0.14;0.422;0.04;0.078;0.041;0.017
2025/10/19 09:15;0;116.51;0;0;0;0.039;0;0.042;0
2025/10/19 09:30;0;116.51;0;0;0;0.046;0;0.036;0
2025/10/19 09:45;0;116.51;0;0;0;0.039;0;0.036;0
2025/10/19 10:00;0;116.51;0;0;0;0.032;0;0.03;0
2025/10/19 10:15;0;68.539;0;0;0;0.036;0;0.032;0
2025/10/19 10:30;0;68.539;0;0;0;0.037;0;0.028;0
2025/10/19 10:45;0;68.539;0;0;0;0.04;0;0.039;0
2025/10/19 11:00;0;68.539;0;0;0;0.036;0;0.04;0
2025/10/19 11:15;0;50.153;0;0;0;0.034;0;0.036;0
2025/10/19 11:30;0;50.153;0;0;0;0.036;0;0.028;0
2025/10/19 11:45;0;50.153;0;0;0;0.032;0;0.031;0
2025/10/19 12:00;0;50.153;0;0;0;0.031;0;0.026;0
2025/10/19 12:15;0;29.842;0;0;0;0.03;0;0.027;0
2025/10/19 12:30;0;29.842;0;0;0;0.031;0;0.041;0
2025/10/19 12:45;0;29.842;0;0;0;0.047;0;0.03;0
2025/10/19 13:00;0;29.842;0;0;0;0.041;0;0.03;0
2025/10/19 13:15;0;27.025;0;0;0;0.028;0;0.024;0
2025/10/19 13:30;0;27.025;0;0;0;0.031;0;0.021;0
2025/10/19 13:45;0;27.025;0;0;0;0.027;0;0.023;0
2025/10/19 14:00;0;27.025;0;0;0;0.025;0;0.021;0
2025/10/19 14:15;0;15.637;0;0;0;0.025;0;0.021;0
2025/10/19 14:30;0;15.637;0;0;0;0.024;0;0.022;0
2025/10/19 14:45;0;15.637;0;0;0;0.022;0;0.024;0
2025/10/19 15:00;0;15.637;0;0;0;0.021;0;0.023;0
2025/10/19 15:15;0;33.184;0;0;0;0.023;0;0.03;0
2025/10/19 15:30;0;33.184;0;0;0;0.028;0;0.023;0
2025/10/19 15:45;0;33.184;0;0;0;0.024;0;0.026;0
2025/10/19 16:00;0;33.184;0;0;0;0.023;0;0.031;0
2025/10/19 16:15;0;50.171;0;0;0;0.024;0;0.031;0
2025/10/19 16:30;0;50.171;0;0;0;0.03;0;0.024;0
2025/10/19 16:45;0;50.171;0;0;0;0.038;0;0.031;0
2025/10/19 17:00;0;50.171;0;0;0;0.03;0;0.036;0
2025/10/19 17:15;0;95.392;0;0;0;0.046;0;0.038;0
2025/10/19 17:30;0;95.392;0;0;0;0.034;0;0.028;0
2025/10/19 17:45;0;95.392;0;0;0;0.03;0;0.028;0
2025/10/19 18:00;0;95.392;0;0;0;0.03;0;0.029;0
2025/10/19 18:15;-0.126;139.861;0.194;0.14;0.422;0.034;0.087;0.034;0.209
2025/10/19 18:30;-0.126;139.861;0.194;0.14;0.422;0.03;0.121;0.028;0.215
2025/10/19 18:45;-0.126;139.861;0.194;0.14;0.422;0.026;0.121;0.03;0.212
2025/10/19 19:00;-0.126;139.861;0.194;0.14;0.422;0.036;0.121;0.027;0.218
2025/10/19 19:15;-0.126;170.337;0.194;0.14;0.422;0.034;0.121;0.032;0.226
2025/10/19 19:30;-0.126;170.337;0.194;0.14;0.422;0.039;0.121;0.03;0.224
2025/10/19 19:45;-0.126;170.337;0.194;0.14;0.422;0.033;0.113;0.033;0.161
2025/10/19 20:00;-0.126;170.337;0.194;0.14;0.422;0.037;0.001;0.038;0
